ddd,estado,cidades
43,PR,SÃO JOSÉ DA BOA VISTA
43,PR,SÃO JOÃO DO IVAÍ
43,PR,SÃO JERÔNIMO DA SERRA
43,PR,SANTO ANTÔNIO DO PARAÍSO
43,PR,SANTO ANTÔNIO DA PLATINA
43,PR,SANTANA DO ITARARÉ
43,PR,SANTA MARIANA
43,PR,SANTA CECÍLIA DO PAVÃO
43,PR,SANTA AMÉLIA
43,PR,SALTO DO ITARARÉ
43,PR,SABÁUDIA
43,PR,ROSÁRIO DO IVAÍ
43,PR,ROLÂNDIA
43,PR,RIO BRANCO DO IVAÍ
43,PR,RIO BOM
43,PR,RIBEIRÃO DO PINHAL
43,PR,RIBEIRÃO CLARO
43,PR,RANCHO ALEGRE
43,PR,QUATIGUÁ
43,PR,PRIMEIRO DE MAIO
43,PR,PRADO FERREIRA
43,PR,PORECATU
43,PR,PITANGUEIRAS
43,PR,PINHALÃO
43,PR,NOVO ITACOLOMI
43,PR,NOVA SANTA BÁRBARA
43,PR,NOVA FÁTIMA
43,PR,NOVA AMÉRICA DA COLINA
43,PR,MIRASELVA
43,PR,MAUÁ DA SERRA
43,PR,MARUMBI
43,PR,MARILÂNDIA DO SUL
43,PR,MANOEL RIBAS
43,PR,LUPIONÓPOLIS
43,PR,LUNARDELLI
43,PR,LONDRINA
43,PR,LIDIANÓPOLIS
43,PR,LEÓPOLIS
43,PR,KALORÉ
43,PR,JUNDIAÍ DO SUL
43,PR,JOAQUIM TÁVORA
43,PR,JATAIZINHO
43,PR,JARDIM ALEGRE
43,PR,JAPIRA
43,PR,JANDAIA DO SUL
43,PR,JAGUARIAÍVA
43,PR,JAGUAPITÃ
43,PR,JACAREZINHO
43,PR,JABOTI
43,PR,IVAIPORÃ
43,PR,ITAMBARACÁ
43,PR,IBIPORÃ
43,PR,IBAITI
43,PR,GUARACI
43,PR,GUAPIRAMA
43,PR,GRANDES RIOS
43,PR,GODOY MOREIRA
43,PR,FLORESTÓPOLIS
43,PR,FIGUEIRA
43,PR,FAXINAL
43,PR,CURIÚVA
43,PR,CRUZMALTINA
43,PR,CORNÉLIO PROCÓPIO
43,PR,CONSELHEIRO MAIRINCK
43,PR,CONGONHINHAS
43,PR,CENTENÁRIO DO SUL
43,PR,CARLÓPOLIS
43,PR,CÂNDIDO DE ABREU
43,PR,CAMBIRA
43,PR,CAMBÉ
43,PR,CAMBARÁ
43,PR,CALIFÓRNIA
43,PR,CAFEARA
43,PR,BORRAZÓPOLIS
43,PR,BOM SUCESSO
43,PR,BELA VISTA DO PARAÍSO
43,PR,BARRA DO JACARÉ
43,PR,BANDEIRANTES
43,PR,ASSAÍ
43,PR,ARIRANHA DO IVAÍ
43,PR,ARAPUÃ
43,PR,ARAPOTI
43,PR,ARAPONGAS
43,PR,APUCARANA
43,PR,ANDIRÁ
43,PR,ALVORADA DO SUL
43,PR,ABATIÁ
44,PR,VILA ALTA
44,PR,XAMBRÊ
44,PR,UNIFLOR
44,PR,UMUARAMA
44,PR,UBIRATÃ
44,PR,TUPÃSSI
44,PR,TUNEIRAS DO OESTE
44,PR,TERRA ROXA
44,PR,TERRA RICA
44,PR,TERRA BOA
44,PR,TAPIRA
44,PR,TAPEJARA
44,PR,TAMBOARA
44,PR,SARANDI
44,PR,SÃO TOMÉ
44,PR,SÃO PEDRO DO PARANÁ
44,PR,SÃO MANOEL DO PARANÁ
44,PR,SÃO JORGE DO PATROCÍNIO
44,PR,SÃO JORGE DO IVAÍ
44,PR,SÃO JOÃO DO CAIUÁ
44,PR,SÃO CARLOS DO IVAÍ
44,PR,SANTO INÁCIO
44,PR,SANTO ANTÔNIO DO CAIUÁ
44,PR,SANTA MÔNICA
44,PR,SANTA ISABEL DO IVAÍ
44,PR,SANTA INÊS
44,PR,SANTA FÉ
44,PR,SANTA CRUZ DE MONTE CASTELO
44,PR,RONDON
44,PR,RONCADOR
44,PR,RANCHO ALEGRE D'OESTE
44,PR,QUINTA DO SOL
44,PR,QUERÊNCIA DO NORTE
44,PR,QUARTO CENTENÁRIO
44,PR,PRESIDENTE CASTELO BRANCO
44,PR,PORTO RICO
44,PR,PLANALTINA DO PARANÁ
44,PR,PÉROLA
44,PR,PEROBAL
44,PR,PEABIRU
44,PR,PARANAVAÍ
44,PR,PARANAPOEMA
44,PR,PARANACITY
44,PR,PARAÍSO DO NORTE
44,PR,PALOTINA
44,PR,PAIÇANDU
44,PR,OURIZONA
44,PR,NOVA OLÍMPIA
44,PR,NOVA LONDRINA
44,PR,NOVA ESPERANÇA
44,PR,NOVA CANTU
44,PR,NOVA ALIANÇA DO IVAÍ
44,PR,NOSSA SENHORA DAS GRAÇAS
44,PR,MUNHOZ DE MELO
44,PR,MOREIRA SALES
44,PR,MIRADOR
44,PR,MARIPÁ
44,PR,MARINGÁ
44,PR,MARILUZ
44,PR,MARILENA
44,PR,MARIALVA
44,PR,MARIA HELENA
44,PR,MANDAGUARI
44,PR,MANDAGUAÇU
44,PR,MAMBORÊ
44,PR,LUIZIANA
44,PR,LOBATO
44,PR,LOANDA
44,PR,JUSSARA
44,PR,JURANDA
44,PR,JESUÍTAS
44,PR,JARDIM OLINDA
44,PR,JAPURÁ
44,PR,JANIÓPOLIS
44,PR,IVATUBA
44,PR,IVATÉ
44,PR,ITAÚNA DO SUL
44,PR,ITAMBÉ
44,PR,ITAGUAJÉ
44,PR,IRETAMA
44,PR,IRACEMA DO OESTE
44,PR,IPORÃ
44,PR,INDIANÓPOLIS
44,PR,INAJÁ
44,PR,IGUARAÇU
44,PR,ICARAÍMA
44,PR,GUAPOREMA
44,PR,GUAIRAÇÁ
44,PR,GUAÍRA
44,PR,GOIOERÊ
44,PR,FRANCISCO ALVES
44,PR,FORMOSA DO OESTE
44,PR,FLÓRIDA
44,PR,FLORESTA
44,PR,FLORAÍ
44,PR,FÊNIX
44,PR,FAROL
44,PR,ESPERANÇA NOVA
44,PR,ENGENHEIRO BELTRÃO
44,PR,DOUTOR CAMARGO
44,PR,DOURADINA
44,PR,DIAMANTE DO NORTE
44,PR,CRUZEIRO DO SUL
44,PR,CRUZEIRO DO OESTE
44,PR,CORUMBATAÍ DO SUL
44,PR,COLORADO
44,PR,CIDADE GAÚCHA
44,PR,CIANORTE
44,PR,CAMPO MOURÃO
44,PR,CAMPINA DA LAGOA
44,PR,CAFEZAL DO SUL
44,PR,BRASILÂNDIA DO SUL
44,PR,BOA ESPERANÇA
44,PR,BARBOSA FERRAZ
44,PR,ATALAIA
44,PR,ASTORGA
44,PR,ASSIS CHATEAUBRIAND
44,PR,ARARUNA
44,PR,ÂNGULO
44,PR,AMAPORÃ
44,PR,ALTO PIQUIRI
44,PR,ALTO PARANÁ
44,PR,ALTÔNIA
44,PR,ALTAMIRA DO PARANÁ
45,PR,VERA CRUZ DO OESTE
45,PR,TRÊS BARRAS DO PARANÁ
45,PR,TOLEDO
45,PR,SERRANÓPOLIS DO IGUAÇU
45,PR,SÃO PEDRO DO IGUAÇU
45,PR,SÃO MIGUEL DO IGUAÇU
45,PR,SÃO JOSÉ DAS PALMEIRAS
45,PR,SANTA TEREZINHA DE ITAIPU
45,PR,SANTA TEREZA DO OESTE
45,PR,SANTA LÚCIA
45,PR,SANTA HELENA
45,PR,RAMILÂNDIA
45,PR,QUATRO PONTES
45,PR,PATO BRAGADO
45,PR,OURO VERDE DO OESTE
45,PR,NOVA SANTA ROSA
45,PR,NOVA AURORA
45,PR,MISSAL
45,PR,MERCEDES
45,PR,MEDIANEIRA
45,PR,MATELÂNDIA
45,PR,MARECHAL CÂNDIDO RONDON
45,PR,LINDOESTE
45,PR,ITAIPULÂNDIA
45,PR,IGUATU
45,PR,IBEMA
45,PR,GUARANIAÇU
45,PR,FOZ DO IGUAÇU
45,PR,ENTRE RIOS DO OESTE
45,PR,DIAMANTE D'OESTE
45,PR,DIAMANTE DO SUL
45,PR,CORBÉLIA
45,PR,CÉU AZUL
45,PR,CATANDUVAS
45,PR,CASCAVEL
45,PR,CAPITÃO LEÔNIDAS MARQUES
45,PR,CAMPO BONITO
45,PR,CAFELÂNDIA
45,PR,BRAGANEY
45,PR,BOA VISTA DA APARECIDA
45,PR,ANAHY
46,PR,VITORINO
46,PR,VERÊ
46,PR,SULINA
46,PR,SAUDADE DO IGUAÇU
46,PR,SÃO JORGE D'OESTE
46,PR,SÃO JOÃO
46,PR,SANTO ANTÔNIO DO SUDOESTE
46,PR,SANTA IZABEL DO OESTE
46,PR,SALTO DO LONTRA
46,PR,SALGADO FILHO
46,PR,RENASCENÇA
46,PR,REALEZA
46,PR,QUEDAS DO IGUAÇU
46,PR,PRANCHITA
46,PR,PLANALTO
46,PR,PINHAL DE SÃO BENTO
46,PR,PÉROLA D'OESTE
46,PR,PATO BRANCO
46,PR,PALMAS
46,PR,NOVA PRATA DO IGUAÇU
46,PR,NOVA ESPERANÇA DO SUDOESTE
46,PR,MARMELEIRO
46,PR,MARIÓPOLIS
46,PR,MANGUEIRINHA
46,PR,MANFRINÓPOLIS
46,PR,ITAPEJARA D'OESTE
46,PR,HONÓRIO SERPA
46,PR,FRANCISCO BELTRÃO
46,PR,FLOR DA SERRA DO SUL
46,PR,ESPIGÃO ALTO DO IGUAÇU
46,PR,ENÉAS MARQUES
46,PR,DOIS VIZINHOS
46,PR,CRUZEIRO DO IGUAÇU
46,PR,CORONEL VIVIDA
46,PR,CORONEL DOMINGOS SOARES
46,PR,CLEVELÂNDIA
46,PR,CHOPINZINHO
46,PR,CAPANEMA
46,PR,BOM SUCESSO DO SUL
46,PR,BOM JESUS DO SUL
46,PR,BOA ESPERANÇA DO IGUAÇU
46,PR,BELA VISTA DA CAROBA
46,PR,AMPÉRE
47,SC,PIÇARRAS
47,SC,WITMARSUM
47,SC,VITOR MEIRELES
47,SC,VIDAL RAMOS
47,SC,TROMBUDO CENTRAL
47,SC,TRÊS BARRAS
47,SC,TIMBÓ
47,SC,TAIÓ
47,SC,SCHROEDER
47,SC,SÃO JOÃO DO ITAPERIÚ
47,SC,SÃO FRANCISCO DO SUL
47,SC,SÃO BENTO DO SUL
47,SC,SANTA TEREZINHA
47,SC,SALETE
47,SC,RODEIO
47,SC,RIO NEGRINHO
47,SC,RIO DO SUL
47,SC,RIO DOS CEDROS
47,SC,RIO DO OESTE
47,SC,RIO DO CAMPO
47,SC,PRESIDENTE NEREU
47,SC,PRESIDENTE GETÚLIO
47,SC,POUSO REDONDO
47,SC,PORTO BELO
47,SC,POMERODE
47,SC,PETROLÂNDIA
47,SC,PENHA
47,SC,PAPANDUVA
47,SC,NAVEGANTES
47,SC,MONTE CASTELO
47,SC,MIRIM DOCE
47,SC,MASSARANDUBA
47,SC,MAJOR VIEIRA
47,SC,MAFRA
47,SC,LUIZ ALVES
47,SC,LONTRAS
47,SC,LAURENTINO
47,SC,JOSÉ BOITEUX
47,SC,JOINVILLE
47,SC,JARAGUÁ DO SUL
47,SC,ITUPORANGA
47,SC,ITAPOÁ
47,SC,ITAPEMA
47,SC,ITAJAÍ
47,SC,ITAIÓPOLIS
47,SC,IRINEÓPOLIS
47,SC,INDAIAL
47,SC,IMBUIA
47,SC,ILHOTA
47,SC,IBIRAMA
47,SC,GUARAMIRIM
47,SC,GUABIRUBA
47,SC,GASPAR
47,SC,GARUVA
47,SC,DOUTOR PEDRINHO
47,SC,DONA EMMA
47,SC,CORUPÁ
47,SC,CHAPADÃO DO LAGEADO
47,SC,CANOINHAS
47,SC,CAMPO ALEGRE
47,SC,CAMBORIÚ
47,SC,BRUSQUE
47,SC,BRAÇO DO TROMBUDO
47,SC,BOTUVERÁ
47,SC,BOMBINHAS
47,SC,BLUMENAU
47,SC,BENEDITO NOVO
47,SC,BELA VISTA DO TOLDO
47,SC,BARRA VELHA
47,SC,BALNEÁRIO BARRA DO SUL
47,SC,BALNEÁRIO CAMBORIÚ
47,SC,AURORA
47,SC,ATALANTA
47,SC,ASCURRA
47,SC,ARAQUARI
47,SC,APIÚNA
47,SC,AGRONÔMICA
47,SC,AGROLÂNDIA
47,SC,RIO NEGRO
48,SC,BALNEÁRIO RINCÃO
48,SC,URUSSANGA
48,SC,TURVO
48,SC,TUBARÃO
48,SC,TREZE DE MAIO
48,SC,TREVISO
48,SC,TIMBÉ DO SUL
48,SC,TIJUCAS
48,SC,SOMBRIO
48,SC,SIDERÓPOLIS
48,SC,SÃO PEDRO DE ALCÂNTARA
48,SC,SÃO MARTINHO
48,SC,SÃO LUDGERO
48,SC,SÃO JOSÉ
48,SC,SÃO JOÃO DO SUL
48,SC,SÃO JOÃO BATISTA
48,SC,SÃO BONIFÁCIO
48,SC,SANTO AMARO DA IMPERATRIZ
48,SC,SANTA ROSA DO SUL
48,SC,SANTA ROSA DE LIMA
48,SC,SANGÃO
48,SC,RIO FORTUNA
48,SC,RANCHO QUEIMADO
48,SC,PRAIA GRANDE
48,SC,PESCARIA BRAVA
48,SC,PEDRAS GRANDES
48,SC,PAULO LOPES
48,SC,PASSO DE TORRES
48,SC,PALHOÇA
48,SC,ORLEANS
48,SC,NOVA VENEZA
48,SC,NOVA TRENTO
48,SC,MORRO GRANDE
48,SC,MORRO DA FUMAÇA
48,SC,MELEIRO
48,SC,MARACAJÁ
48,SC,MAJOR GERCINO
48,SC,LEOBERTO LEAL
48,SC,LAURO MULLER
48,SC,LAGUNA
48,SC,JAGUARUNA
48,SC,JACINTO MACHADO
48,SC,IMBITUBA
48,SC,IMARUÍ
48,SC,IÇARA
48,SC,GRAVATAL
48,SC,GRÃO PARÁ
48,SC,GOVERNADOR CELSO RAMOS
48,SC,GAROPABA
48,SC,FORQUILHINHA
48,SC,FLORIANÓPOLIS
48,SC,ERMO
48,SC,CRICIÚMA
48,SC,COCAL DO SUL
48,SC,CAPIVARI DE BAIXO
48,SC,CANELINHA
48,SC,BRAÇO DO NORTE
48,SC,BIGUAÇU
48,SC,BALNEÁRIO GAIVOTA
48,SC,BALNEÁRIO ARROIO DO SILVA
48,SC,ARMAZÉM
48,SC,ARARANGUÁ
48,SC,ANTÔNIO CARLOS
48,SC,ANITÁPOLIS
48,SC,ANGELINA
48,SC,ALFREDO WAGNER
48,SC,ÁGUAS MORNAS
49,SC,SÃO MIGUEL D'OESTE
49,SC,PRESIDENTE CASTELO BRANCO
49,SC,ZORTÉA
49,SC,XAXIM
49,SC,XAVANTINA
49,SC,XANXERÊ
49,SC,VIDEIRA
49,SC,VARGEM BONITA
49,SC,VARGEM
49,SC,VARGEÃO
49,SC,URUPEMA
49,SC,URUBICI
49,SC,UNIÃO DO OESTE
49,SC,TUNÁPOLIS
49,SC,TREZE TÍLIAS
49,SC,TIMBÓ GRANDE
49,SC,TIGRINHOS
49,SC,TANGARÁ
49,SC,SUL BRASIL
49,SC,SERRA ALTA
49,SC,SEARA
49,SC,SAUDADES
49,SC,SÃO MIGUEL DA BOA VISTA
49,SC,SÃO LOURENÇO DO OESTE
49,SC,SÃO JOSÉ DO CERRITO
49,SC,SÃO JOSÉ DO CEDRO
49,SC,SÃO JOAQUIM
49,SC,SÃO JOÃO DO OESTE
49,SC,SÃO DOMINGOS
49,SC,SÃO CRISTOVÃO DO SUL
49,SC,SÃO CARLOS
49,SC,SÃO BERNARDINO
49,SC,SANTIAGO DO SUL
49,SC,SANTA TEREZINHA DO PROGRESSO
49,SC,SANTA HELENA
49,SC,SANTA CECÍLIA
49,SC,SALTO VELOSO
49,SC,SALTINHO
49,SC,ROMELÂNDIA
49,SC,RIQUEZA
49,SC,RIO RUFINO
49,SC,RIO DAS ANTAS
49,SC,QUILOMBO
49,SC,PRINCESA
49,SC,PONTE SERRADA
49,SC,PONTE ALTA DO NORTE
49,SC,PONTE ALTA
49,SC,PLANALTO ALEGRE
49,SC,PIRATUBA
49,SC,PINHEIRO PRETO
49,SC,PINHALZINHO
49,SC,PERITIBA
49,SC,PASSOS MAIA
49,SC,PARAÍSO
49,SC,PALMITOS
49,SC,PALMEIRA
49,SC,PALMA SOLA
49,SC,PAINEL
49,SC,PAIAL
49,SC,OURO VERDE
49,SC,OURO
49,SC,OTACÍLIO COSTA
49,SC,NOVO HORIZONTE
49,SC,NOVA ITABERABA
49,SC,NOVA ERECHIM
49,SC,MONTE CARLO
49,SC,MONDAÍ
49,SC,MODELO
49,SC,MATOS COSTA
49,SC,MAREMA
49,SC,MARAVILHA
49,SC,MACIEIRA
49,SC,LUZERNA
49,SC,LINDÓIA DO SUL
49,SC,LEBON RÉGIS
49,SC,LAJEADO GRANDE
49,SC,LAGES
49,SC,LACERDÓPOLIS
49,SC,JUPIÁ
49,SC,JOAÇABA
49,SC,JARDINÓPOLIS
49,SC,JABORÁ
49,SC,ITAPIRANGA
49,SC,ITÁ
49,SC,IRATI
49,SC,IRANI
49,SC,IRACEMINHA
49,SC,IPUMIRIM
49,SC,IPUAÇU
49,SC,IPORÃ DO OESTE
49,SC,IPIRA
49,SC,IOMERÊ
49,SC,IBICARÉ
49,SC,IBIAM
49,SC,HERVAL D'OESTE
49,SC,GUATAMBÚ
49,SC,GUARUJÁ DO SUL
49,SC,GUARACIABA
49,SC,GALVÃO
49,SC,FREI ROGÉRIO
49,SC,FRAIBURGO
49,SC,FORMOSA DO SUL
49,SC,FLOR DO SERTÃO
49,SC,FAXINAL DOS GUEDES
49,SC,ERVAL VELHO
49,SC,ENTRE RIOS
49,SC,DIONÍSIO CERQUEIRA
49,SC,DESCANSO
49,SC,CURITIBANOS
49,SC,CUNHATAÍ
49,SC,CUNHA PORÃ
49,SC,CORREIA PINTO
49,SC,CORONEL MARTINS
49,SC,CORONEL FREITAS
49,SC,CORDILHEIRA ALTA
49,SC,CONCÓRDIA
49,SC,CHAPECÓ
49,SC,CERRO NEGRO
49,SC,CELSO RAMOS
49,SC,CAXAMBU DO SUL
49,SC,CATANDUVAS
49,SC,CAPINZAL
49,SC,CAMPOS NOVOS
49,SC,CAMPO ERÊ
49,SC,CAMPO BELO DO SUL
49,SC,CAPÃO ALTO
49,SC,CALMON
49,SC,CAIBI
49,SC,CAÇADOR
49,SC,BRUNÓPOLIS
49,SC,BOM RETIRO
49,SC,BOM JESUS DO OESTE
49,SC,BOM JESUS
49,SC,BOM JARDIM DA SERRA
49,SC,BOCAINA DO SUL
49,SC,BELMONTE
49,SC,BARRA BONITA
49,SC,BANDEIRANTE
49,SC,ARVOREDO
49,SC,ARROIO TRINTA
49,SC,ARABUTÃ
49,SC,ANITA GARIBALDI
49,SC,ANCHIETA
49,SC,ALTO BELA VISTA
49,SC,ÁGUAS FRIAS
49,SC,ÁGUAS DE CHAPECÓ
49,SC,ÁGUA DOCE
49,SC,ABELARDO LUZ
49,SC,ABDON BATISTA
49,SC,BARRACÃO
51,RS,SAO JOSE DO SUL
51,RS,PÂNTANO GRANDE
51,RS,XANGRI-LÁ
51,RS,WESTFALIA
51,RS,VIAMÃO
51,RS,VESPASIANO CORREA
51,RS,VERA CRUZ
51,RS,VENÂNCIO AIRES
51,RS,VALE REAL
51,RS,VALE DO SOL
51,RS,VALE VERDE
51,RS,TUPANDI
51,RS,TUNAS
51,RS,TRIUNFO
51,RS,TRÊS FORQUILHAS
51,RS,TRÊS COROAS
51,RS,TRÊS CACHOEIRAS
51,RS,TRAVESSEIRO
51,RS,TRAMANDAÍ
51,RS,TORRES
51,RS,TEUTÔNIA
51,RS,TERRA DE AREIA
51,RS,TAVARES
51,RS,TAQUARI
51,RS,TAQUARA
51,RS,TAPES
51,RS,TABAÍ
51,RS,SOBRADINHO
51,RS,SINIMBU
51,RS,SERTÃO SANTANA
51,RS,SÉRIO
51,RS,SENTINELA DO SUL
51,RS,SEGREDO
51,RS,SAPUCAIA DO SUL
51,RS,SAPIRANGA
51,RS,SÃO VENDELINO
51,RS,SÃO SEBASTIÃO DO CAÍ
51,RS,SÃO PEDRO DA SERRA
51,RS,SÃO LEOPOLDO
51,RS,SÃO JOSÉ DO HORTÊNCIO
51,RS,SÃO JERÔNIMO
51,RS,SANTO ANTÔNIO DA PATRULHA
51,RS,SANTA MARIA DO HERVAL
51,RS,SANTA CRUZ DO SUL
51,RS,SANTA CLARA DO SUL
51,RS,SALVADOR DO SUL
51,RS,ROLANTE
51,RS,ROCA SALES
51,RS,RIOZINHO
51,RS,RIO PARDO
51,RS,RELVADO
51,RS,PUTINGA
51,RS,PROGRESSO
51,RS,PRESIDENTE LUCENA
51,RS,POUSO NOVO
51,RS,PORTO ALEGRE
51,RS,PORTÃO
51,RS,POÇO DAS ANTAS
51,RS,PAVERAMA
51,RS,PASSO DO SOBRADO
51,RS,PASSA SETE
51,RS,PAROBÉ
51,RS,PARECI NOVO
51,RS,PALMARES DO SUL
51,RS,OSÓRIO
51,RS,NOVO HAMBURGO
51,RS,NOVO CABRAIS
51,RS,NOVA SANTA RITA
51,RS,NOVA HARTZ
51,RS,NOVA BRÉSCIA
51,RS,MUÇUM
51,RS,MOSTARDAS
51,RS,MORRO REUTER
51,RS,MORRINHOS DO SUL
51,RS,MONTENEGRO
51,RS,MINAS DO LEÃO
51,RS,MATO LEITÃO
51,RS,MARQUES DE SOUZA
51,RS,MARIANA PIMENTEL
51,RS,MARATÁ
51,RS,MAQUINÉ
51,RS,MAMPITUBA
51,RS,LINHA NOVA
51,RS,LINDOLFO COLLOR
51,RS,LAJEADO
51,RS,LAGOÃO
51,RS,LAGOA BONITA DO SUL
51,RS,IVOTI
51,RS,ITATI
51,RS,ITAPUCA
51,RS,IMIGRANTE
51,RS,IMBÉ
51,RS,ILÓPOLIS
51,RS,IGREJINHA
51,RS,IBARAMA
51,RS,HERVEIRAS
51,RS,HARMONIA
51,RS,GUAÍBA
51,RS,GRAVATAÍ
51,RS,GRAMADO XAVIER
51,RS,GLORINHA
51,RS,GENERAL CÂMARA
51,RS,FORQUETINHA
51,RS,FELIZ
51,RS,FAZENDA VILANOVA
51,RS,ESTRELA VELHA
51,RS,ESTRELA
51,RS,ESTEIO
51,RS,ESTÂNCIA VELHA
51,RS,ENCRUZILHADA DO SUL
51,RS,ENCANTADO
51,RS,ELDORADO DO SUL
51,RS,DOUTOR RICARDO
51,RS,DOM PEDRO DE ALCÂNTARA
51,RS,DOM FELICIANO
51,RS,DOIS IRMÃOS
51,RS,CRUZEIRO DO SUL
51,RS,CRISTAL
51,RS,COQUEIRO BAIXO
51,RS,COLINAS
51,RS,CIDREIRA
51,RS,CHUVISCA
51,RS,CHARQUEADAS
51,RS,CERRO GRANDE DO SUL
51,RS,CERRO BRANCO
51,RS,CARAÁ
51,RS,CAPITÃO
51,RS,CAPELA DE SANTANA
51,RS,CAPIVARI DO SUL
51,RS,CAPÃO DA CANOA
51,RS,CANUDOS DO VALE
51,RS,CANOAS
51,RS,CANDELÁRIA
51,RS,CAMPO BOM
51,RS,CAMAQUÃ
51,RS,CACHOEIRINHA
51,RS,CACHOEIRA DO SUL
51,RS,BUTIÁ
51,RS,BROCHIER
51,RS,BOQUEIRÃO DO LEÃO
51,RS,BOM RETIRO DO SUL
51,RS,BOM PRINCÍPIO
51,RS,BARRA DO RIBEIRO
51,RS,BARÃO DO TRIUNFO
51,RS,BARÃO
51,RS,BALNEÁRIO PINHAL
51,RS,ARVOREZINHA
51,RS,ARROIO DO TIGRE
51,RS,ARROIO DOS RATOS
51,RS,ARROIO DO SAL
51,RS,ARROIO DO MEIO
51,RS,ARARICÁ
51,RS,ARAMBARÉ
51,RS,ANTA GORDA
51,RS,AMARAL FERRADOR
51,RS,ALVORADA
51,RS,ALTO FELIZ
53,RS,ACEGUA
53,RS,TURUÇU
53,RS,SÃO LOURENÇO DO SUL
53,RS,SÃO JOSÉ DO NORTE
53,RS,SANTA VITÓRIA DO PALMAR
53,RS,SANTANA DA BOA VISTA
53,RS,RIO GRANDE
53,RS,PIRATINI
53,RS,PINHEIRO MACHADO
53,RS,PELOTAS
53,RS,PEDRO OSÓRIO
53,RS,PEDRAS ALTAS
53,RS,MORRO REDONDO
53,RS,JAGUARÃO
53,RS,HULHA NEGRA
53,RS,HERVAL
53,RS,DOM PEDRITO
53,RS,CHUÍ
53,RS,CERRITO
53,RS,CAPÃO DO LEÃO
53,RS,CANGUÇU
53,RS,CANDIOTA
53,RS,BAGÉ
53,RS,ARROIO GRANDE
53,RS,ARROIO DO PADRE
54,RS,SANTA CECILIA DO SUL
54,RS,RIO DOS INDIOS
54,RS,QUATRO IRMAOS
54,RS,CAPAO BONITO DO SUL
54,RS,ALMIRANTE TAMANDARE DO SUL
54,RS,VISTA ALEGRE DO PRATA
54,RS,VILA MARIA
54,RS,VILA LÂNGARO
54,RS,VILA FLORES
54,RS,VICTOR GRAEFF
54,RS,VIADUTOS
54,RS,VERANÓPOLIS
54,RS,VANINI
54,RS,VACARIA
54,RS,UNIÃO DA SERRA
54,RS,TUPANCI DO SUL
54,RS,TRINDADE DO SUL
54,RS,TRÊS PALMEIRAS
54,RS,TRÊS ARROIOS
54,RS,TIO HUGO
54,RS,TAPERA
54,RS,TAPEJARA
54,RS,SOLEDADE
54,RS,SEVERIANO DE ALMEIDA
54,RS,SERTÃO
54,RS,SERAFINA CORRÊA
54,RS,SELBACH
54,RS,SARANDI
54,RS,SÃO VALENTIM DO SUL
54,RS,SÃO VALENTIM
54,RS,SÃO MARCOS
54,RS,SÃO JOSÉ DOS AUSENTES
54,RS,SÃO JOSÉ DO OURO
54,RS,SÃO JOSÉ DO HERVAL
54,RS,SÃO JORGE
54,RS,SÃO JOÃO DA URTIGA
54,RS,SÃO FRANCISCO DE PAULA
54,RS,SÃO DOMINGOS DO SUL
54,RS,SANTO EXPEDITO DO SUL
54,RS,SANTO ANTÔNIO DO PLANALTO
54,RS,SANTO ANTÔNIO DO PALMA
54,RS,SANTA TEREZA
54,RS,SANANDUVA
54,RS,RONDINHA
54,RS,RONDA ALTA
54,RS,QUINZE DE NOVEMBRO
54,RS,PROTÁSIO ALVES
54,RS,PONTE PRETA
54,RS,PONTÃO
54,RS,PINTO BANDEIRA
54,RS,PINHAL DA SERRA
54,RS,PICADA CAFÉ
54,RS,PAULO BENTO
54,RS,PASSO FUNDO
54,RS,PARAÍ
54,RS,PAIM FILHO
54,RS,NOVO XINGU
54,RS,NOVA ROMA DO SUL
54,RS,NOVA PRATA
54,RS,NOVA PETRÓPOLIS
54,RS,NOVA PÁDUA
54,RS,NOVA BOA VISTA
54,RS,NOVA BASSANO
54,RS,NOVA ARAÇÁ
54,RS,NOVA ALVORADA
54,RS,NONOAI
54,RS,NICOLAU VERGUEIRO
54,RS,NÃO-ME-TOQUE
54,RS,MULITERNO
54,RS,MUITOS CAPÕES
54,RS,MORMAÇO
54,RS,MONTE BELO DO SUL
54,RS,MONTE ALEGRE DOS CAMPOS
54,RS,MONTAURI
54,RS,MAXIMILIANO DE ALMEIDA
54,RS,MATO CASTELHANO
54,RS,MARIANO MORO
54,RS,MARCELINO RAMOS
54,RS,MARAU
54,RS,MACHADINHO
54,RS,LAGOA VERMELHA
54,RS,LAGOA DOS TRÊS CANTOS
54,RS,JAQUIRANA
54,RS,JACUTINGA
54,RS,ITATIBA DO SUL
54,RS,IPIRANGA DO SUL
54,RS,IPÊ
54,RS,IBIRUBÁ
54,RS,IBIRAPUITÃ
54,RS,IBIRAIARAS
54,RS,IBIAÇÁ
54,RS,GUAPORÉ
54,RS,GUABIJU
54,RS,GRAMADO DOS LOUREIROS
54,RS,GRAMADO
54,RS,GETÚLIO VARGAS
54,RS,GENTIL
54,RS,GAURAMA
54,RS,GARIBALDI
54,RS,FONTOURA XAVIER
54,RS,FLORIANO PEIXOTO
54,RS,FLORES DA CUNHA
54,RS,FAXINALZINHO
54,RS,FARROUPILHA
54,RS,FAGUNDES VARELA
54,RS,ESTAÇÃO
54,RS,ESPUMOSO
54,RS,ESMERALDA
54,RS,ERVAL GRANDE
54,RS,ERNESTINA
